12.6h,+1.9,Karin BALZER,05 JUN 1938,GDR,Berlin (GDR),31 JUL 1971
12.7h,+1.5,Karin BALZER,05 JUN 1938,GDR,Berlin (GDR),25 JUL 1971
12.7h,+1.6,Teresa SUKNIEWICZ,10 NOV 1948,POL,Warszawa (POL),20 SEP 1970
12.7h,+0.4,Karin BALZER,05 JUN 1938,GDR,Berlin (GDR),26 JUL 1970
12.8h,+1.1,Cheng CHI,15 MAR 1944,TPE,M?nchen (GER),12 JUL 1970
12.8h,+1.3,Teresa SUKNIEWICZ,10 NOV 1948,POL,Warszawa (POL),20 JUN 1970
12.9h,+0.7,Karin BALZER,05 JUN 1938,GDR,Berlin (GDR),05 SEP 1969
13.0h,+1.6,Karin BALZER,05 JUN 1938,GDR,Leipzig (GER),27 JUL 1969
13.3h,+1.3,Teresa SUKNIEWICZ,10 NOV 1948,POL,Warszawa (POL),20 JUN 1969
13.3h,+1.0,Karin BALZER,05 JUN 1938,GDR,Warszawa (POL),20 JUN 1969
51.46,,Sydney MCLAUGHLIN,07 AUG 1999,USA,Olympic Stadium* Tokyo (JPN),04 AUG 2021
51.90,,Sydney MCLAUGHLIN,07 AUG 1999,USA,Hayward Field* Eugene* OR (USA),27 JUN 2021
52.16,,Dalilah MUHAMMAD,07 FEB 1990,USA,Khalifa International Stadium* Doha (QAT),04 OCT 2019
52.20,,Dalilah MUHAMMAD,07 FEB 1990,USA,Drake Stadium* Des Moines* IA (USA),28 JUL 2019
52.34,,Yulia PECHONKINA,21 APR 1978,RUS,Tula (RUS),08 AUG 2003
52.61,,Kim BATTEN,29 MAR 1969,USA,Ullevi Stadium* G?teborg (SWE),11 AUG 1995
52.74,,Sally GUNNELL,29 JUL 1966,GBR,Gottlieb-Daimler Stadion* Stuttgart (GER),19 AUG 1993
52.94,,Marina STEPANOVA,01 MAY 1950,URS,Tashkent (UZB),17 SEP 1986
53.32,,Marina STEPANOVA,01 MAY 1950,URS,Neckarstadion* Stuttgart (GER),30 AUG 1986
53.55,,Sabine BUSCH,21 NOV 1962,GDR,Berlin (GDR),22 SEP 1985
53.58,,Margarita PONOMARYOVA,19 JUN 1963,URS,Kiev (URS),22 JUN 1984
54.02,,Ana AMBRAZIEN?,14 MAY 1955,URS,Moskva (URS),11 JUN 1983
54.28,,Karin ROSSLEY,05 APR 1957,GDR,Jena (GDR),18 MAY 1980
54.78,,Marina MAKEYEVA,01 MAY 1950,URS,Moskva (URS),27 JUL 1979
54.89,,Tatyana ZELENTSOVA,05 AUG 1948,URS,Praha (TCH),02 SEP 1978
55.31,,Tatyana ZELENTSOVA,05 AUG 1948,URS,Podolsk (URS),19 AUG 1978
55.44,,Krystyna KACPERCZYK,13 OCT 1948,POL,Berlin (GER),18 AUG 1978
55.63,,Karin ROSSLEY,05 APR 1957,GDR,Helsinki (FIN),13 AUG 1977
55.74,,Tatyana STOROZHEVA,22 MAR 1954,URS,Karl Marx Stadt (GDR),26 JUN 1977
56.51,,Krystyna KACPERCZYK,13 OCT 1948,POL,Augsburg (GER),13 JUL 1974
2.09,,Stefka KOSTADINOVA,25 MAR 1965,BUL,Stadio Olimpico* Roma (ITA),30 AUG 1987
2.08,,Stefka KOSTADINOVA,25 MAR 1965,BUL,Sofia (BUL),31 MAY 1986
2.07,,Stefka KOSTADINOVA,25 MAR 1965,BUL,Sofia (BUL),25 MAY 1986
2.07,,Lyudmila ANDONOVA,06 MAY 1960,BUL,Berlin (GDR),20 JUL 1984
2.05,,Tamara BYKOVA,21 DEC 1958,URS,Kiev (URS),22 JUN 1984
2.04,,Tamara BYKOVA,21 DEC 1958,URS,Pisa (ITA),25 AUG 1983
2.03,,Tamara BYKOVA,21 DEC 1958,URS,London (GBR),21 AUG 1983
2.03,,Ulrike MEYFARTH,04 MAY 1956,FRG,London (GBR),21 AUG 1983
2.02,,Ulrike MEYFARTH,04 MAY 1956,FRG,Athina (GRE),08 SEP 1982
2.01,,Sara SIMEONI,19 APR 1953,ITA,Praha (TCH),31 AUG 1978
2.01,,Sara SIMEONI,19 APR 1953,ITA,Brescia (ITA),04 AUG 1978
2.00,,Rosemarie ACKERMANN,04 APR 1952,GDR,Berlin (GER),26 AUG 1977
1.97,,Rosemarie ACKERMANN,04 APR 1952,GDR,Berlin (GER),26 AUG 1977
1.97,,Rosemarie ACKERMANN,04 APR 1952,GDR,Helsinki (FIN),14 AUG 1977
1.96,,Rosemarie ACKERMANN,04 APR 1952,GDR,Dresden (GER),03 JUL 1977
1.96,,Rosemary WITSCHAS-ACKERMANN,04 APR 1952,GDR,Dresden (GER),08 MAY 1976
1.95,,Rosemary WITSCHAS,04 APR 1952,GDR,Roma (ITA),08 SEP 1974
1.94,,Rosemary WITSCHAS,04 APR 1952,GDR,Berlin (GDR),24 AUG 1974
1.94,,Yordanka BLAGOYEVA,19 JAN 1947,BUL,Zagreb (CRO),24 SEP 1972
1.92,,Ulrike MEYFARTH,04 MAY 1956,FRG,Olympiastadion* M?nchen (GER),04 SEP 1972
1.92,,Ilona GUSENBAUER,16 SEP 1947,AUT,Wien (AUT),04 SEP 1971
1.91,,Iolanda BALA?,12 DEC 1936,ROU,Sofia (BUL),16 JUL 1961
1.90,,Iolanda BALA?,12 DEC 1936,ROU,Budapest (HUN),08 JUL 1961
1.88,,Iolanda BALA?,12 DEC 1936,ROU,Warszawa (POL),18 JUN 1961
1.87,,Iolanda BALA?,12 DEC 1936,ROU,Bucure?ti (ROU),15 APR 1961
1.86,,Iolanda BALA?,12 DEC 1936,ROU,Bucure?ti (ROU),10 JUL 1960
1.85,,Iolanda BALA?,12 DEC 1936,ROU,Bucure?ti (ROU),06 JUN 1960
1.84,,Iolanda BALA?,12 DEC 1936,ROU,Bucure?ti (ROU),21 SEP 1959
1.83,,Iolanda BALA?,12 DEC 1936,ROU,Bucure?ti (ROU),18 OCT 1958
1.82,,Iolanda BALA?,12 DEC 1936,ROU,Bucure?ti (ROU),04 OCT 1958
1.81,,Iolanda BALA?,12 DEC 1936,ROU,Poiana Brasov (ROU),31 JUL 1958
1.80,,Iolanda BALA?,12 DEC 1936,ROU,Cluj-Napoca (ROU),22 JUN 1958
1.78,,Iolanda BALA?,12 DEC 1936,ROU,Bucure?ti (ROU),07 JUN 1958
1.77,,Feng-jung CHENG,25 MAR 1937,CHN,Beijing (CHN),17 NOV 1957
1.76,,Iolanda BALA?,12 DEC 1936,ROU,Bucure?ti (ROU),13 OCT 1957
1.76,,Millie MCDANIEL,04 NOV 1933,USA,Cricket Ground* Melbourne (AUS),01 DEC 1956
1.75,,Iolanda BALA?,12 DEC 1936,ROU,Bucure?ti (ROU),14 JUL 1956
1.74,,Thelma HOPKINS,16 MAR 1936,GBR,Belfast (GBR),05 MAY 1956
1.73,,Aleksandra CHUDINA,06 NOV 1923,URS,Kiev (URS),22 MAY 1954
1.72,,Sheila LERWILL,16 AUG 1928,GBR,London (GBR),07 JUL 1951
1.71,,Fanny BLANKERS-KOEN,26 APR 1918,NED,Amsterdam (NED),30 MAY 1943
1.66,,Ilsebill PFENNING,17 AUG 1916,SUI,Lugano (SUI),27 JUL 1941
1.66,,Esther VAN HEERDEN,29 SEP 1922,RSA,Stellenbosch (RSA),29 MAR 1941
1.66,,Dorothy ODAM,14 MAR 1920,GBR,Brentwood (GBR),29 MAY 1939
1.65,,Babe DIDRIKSEN,26 JUN 1911,USA,Memorial Coliseum* Los Angeles* CA (USA),07 AUG 1932
1.65,,Jean SHILEY,20 NOV 1911,USA,Memorial Coliseum* Los Angeles* CA (USA),07 AUG 1932
1.62,,Lien GISOLF,13 JUL 1910,NED,Amsterdam (NED),12 JUN 1932
1.605,,Lien GISOLF,13 JUL 1910,NED,Maastricht (NED),18 AUG 1929
1.595,,Ethel CATHERWOOD,28 APR 1908,CAN,Olympisch Stadion* Amsterdam (NED),05 AUG 1928
1.58,,Lien GISOLF,13 JUL 1910,NED,Bruxelles (BEL),03 JUL 1928
1.58,,Ethel CATHERWOOD,28 APR 1908,CAN,Regina (CAN),06 SEP 1926
1.552,,Phyllis GREEN,08 FEB 1908,GBR,London (GBR),02 AUG 1926
1.524,,Phyllis GREEN,08 FEB 1908,GBR,London (GBR),11 JUL 1925
1.485,,Sophie ELIOTT-LYNN,10 NOV 1896,GBR,Brentwood (GBR),06 AUG 1923
1.485,,Elizabeth STINE,05 AUG 1905,USA,Leonia* NJ (USA),26 MAY 1923
1.46,,Nancy VORHEES,04 JAN 1906,USA,Simsbury* CT (USA),20 MAY 1922
5.06,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Letzigrund* Z?rich (SUI),28 AUG 2009
5.05,,Yelena ISINBAYEVA,03 JUN 1982,RUS,National Stadium* Beijing (CHN),18 AUG 2008
5.04,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Stade Louis II* Monaco (MON),29 JUL 2008
5.03,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Stadio Olimpico* Roma (ITA),11 JUL 2008
5.01,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Olympiastadion* Helsinki (FIN),12 AUG 2005
5.00,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Crystal Palace* London (GBR),22 JUL 2005
4.96,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Crystal Palace* London (GBR),22 JUL 2005
4.95,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Madrid (ESP),16 JUL 2005
4.93,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Stade Olympique de la Pontaise* Lausanne (SUI),05 JUL 2005
4.92,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Boudewijnstadion* Bruxelles (BEL),03 SEP 2004
4.91,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Olympic Stadium* Athina (GRE),24 AUG 2004
4.90,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Crystal Palace* London (GBR),30 JUL 2004
4.89,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Birmingham (GBR),25 JUL 2004
4.88,,Svetlana FEOFANOVA,16 JUL 1980,RUS,Herakleion (GRE),04 JUL 2004
4.87,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Gateshead (GBR),27 JUN 2004
4.86 (i),,Yelena ISINBAYEVA,03 JUN 1982,RUS,Sportar?na* Budapest (HUN),06 MAR 2004
4.85 (i),,Svetlana FEOFANOVA,16 JUL 1980,RUS,Peania (GRE),22 FEB 2004
4.83 (i),,Yelena ISINBAYEVA,03 JUN 1982,RUS,Donetsk (UKR),15 FEB 2004
4.82,,Yelena ISINBAYEVA,03 JUN 1982,RUS,Gateshead (GBR),13 JUL 2003
4.81,,Stacy DRAGILA,25 MAR 1971,USA,Palo Alto* CA (USA),09 JUN 2001
4.71,,Stacy DRAGILA,25 MAR 1971,USA,Palo Alto* CA (USA),09 JUN 2001
4.70,,Stacy DRAGILA,25 MAR 1971,USA,Pocatello* ID (USA),27 APR 2001
4.70 (i),,Stacy DRAGILA,25 MAR 1971,USA,Pocatello* ID (USA),17 FEB 2001
4.66 (i),,Stacy DRAGILA,25 MAR 1971,USA,Pocatello* ID (USA),17 FEB 2001
4.64 (i),,Svetlana FEOFANOVA,16 JUL 1980,RUS,Dortmund (GER),11 FEB 2001
4.63 (i),,Stacy DRAGILA,25 MAR 1971,USA,New York* NY (USA),02 FEB 2001
4.63,,Stacy DRAGILA,25 MAR 1971,USA,Sacramento* CA (USA),23 JUL 2000
4.62 (i),,Stacy DRAGILA,25 MAR 1971,USA,Atlanta* GA (USA),03 MAR 2000
4.60,,Stacy DRAGILA,25 MAR 1971,USA,La Cartuja* Sevilla (ESP),21 AUG 1999
4.60,,Emma GEORGE,01 NOV 1974,AUS,Sydney (AUS),20 FEB 1999
4.59,,Emma GEORGE,01 NOV 1974,AUS,Brisbane (AUS),21 MAR 1998
4.58,,Emma GEORGE,01 NOV 1974,AUS,Melbourne (AUS),14 MAR 1998
4.57,,Emma GEORGE,01 NOV 1974,AUS,North Shore City (NZL),21 FEB 1998
4.55,,Emma GEORGE,01 NOV 1974,AUS,Melbourne (AUS),20 FEB 1997
4.50,,Emma GEORGE,01 NOV 1974,AUS,Melbourne (AUS),08 FEB 1997
4.45,,Emma GEORGE,01 NOV 1974,AUS,Sapporo (JPN),14 JUL 1996
4.42,,Emma GEORGE,01 NOV 1974,AUS,Reims (FRA),29 JUN 1996
4.41,,Emma GEORGE,01 NOV 1974,AUS,Perth (AUS),28 JAN 1996
4.30,,Emma GEORGE,01 NOV 1974,AUS,Perth (AUS),28 JAN 1996
4.28,,Emma GEORGE,01 NOV 1974,AUS,Perth (AUS),17 DEC 1995
4.25,,Emma GEORGE,01 NOV 1974,AUS,Melbourne (AUS),30 NOV 1995
4.22,,Daniela B?RTOV?,06 MAY 1974,CZE,Salg?tarj?n (HUN),11 SEP 1995
4.21,,Daniela B?RTOV?,06 MAY 1974,CZE,Linz (AUT),22 AUG 1995
4.20,,Daniela B?RTOV?,06 MAY 1974,CZE,K?ln (GER),18 AUG 1995
4.18,,Andrea M?LLER,29 JUN 1974,GER,Zittau (GER),05 AUG 1995
4.17,,Daniela B?RTOV?,06 MAY 1974,CZE,Gisingen (AUT),15 JUL 1995
4.16,,Daniela B?RTOV?,06 MAY 1974,CZE,Feldkirch (AUT),14 JUL 1995
4.15,,Daniela B?RTOV?,06 MAY 1974,CZE,Ostrava (CZE),06 JUL 1995
4.14,,Daniela B?RTOV?,06 MAY 1974,CZE,Gateshead (GBR),02 JUL 1995
4.13,,Daniela B?RTOV?,06 MAY 1974,CZE,Wesel (GER),24 JUN 1995
4.12,,Daniela B?RTOV?,06 MAY 1974,CZE,Duisburg (GER),18 JUN 1995
4.10,,Daniela B?RTOV?,06 MAY 1974,CZE,Ljubljana (SLO),21 MAY 1995
4.08,,Guiqing ZHONG,05 JUL 1977,CHN,Taiyuan (CHN),18 MAY 1995
4.08,,Caiyun SUN,21 JUL 1973,CHN,Taiyuan (CHN),18 MAY 1995
4.05,,Caiyun SUN,21 JUL 1973,CHN,Nanjing (CHN),21 MAY 1992
7.52,+1.4,Galina CHISTYAKOVA,26 JUL 1962,URS,Leningrad (URS),11 JUN 1988
7.45,+1.0,Galina CHISTYAKOVA,26 JUL 1962,URS,Leningrad (URS),11 JUN 1988
7.45,+0.6,Jackie JOYNER-KERSEE,03 MAR 1962,USA,Indianapolis* IN (USA),13 AUG 1987
7.45,+1.1,Heike DRECHSLER,16 DEC 1964,GDR,Dresden (GER),03 JUL 1986
7.45,+0.9,Heike DRECHSLER,16 DEC 1964,GDR,Tallinn (EST),21 JUN 1986
7.44,+2.0,Heike DRECHSLER,16 DEC 1964,GDR,Berlin (GDR),22 SEP 1985
7.43,+1.4,Ani?oara CU?MIR,28 JUN 1962,ROU,Bucure?ti (ROU),04 JUN 1983
7.27,+0.6,Ani?oara CU?MIR,28 JUN 1962,ROU,Bucure?ti (ROU),04 JUN 1983
7.21,+0.6,Ani?oara CU?MIR,28 JUN 1962,ROU,Bucure?ti (ROU),15 MAY 1983
7.20,-0.3,Valy IONESCU,31 AUG 1960,ROU,Bucure?ti (ROU),01 AUG 1982
7.15,+0.3,Ani?oara CU?MIR,28 JUN 1962,ROU,Bucure?ti (ROU),01 AUG 1982
7.09,0.0,Vilma BARDAUSKIEN?,15 JUN 1953,URS,Praha (TCH),29 AUG 1978
7.07,+1.9,Vilma BARDAUSKIEN?,15 JUN 1953,URS,Kishinev (URS),18 AUG 1978
6.99,+2.0,Sigrun SIEGL,29 OCT 1954,GDR,Dresden (GER),19 MAY 1976
6.92,+1.6,Angela VOIGT,18 MAY 1951,GDR,Dresden (GER),09 MAY 1976
6.84,0.0,Heidemarie ROSENDAHL,14 FEB 1947,FRG,Torino (ITA),03 SEP 1970
6.82,0.0,Viorica VISCOPOLEANU,08 AUG 1939,ROU,Estadio Ol?mpico* Ciudad de M?xico (MEX),14 OCT 1968
6.76,-1.6,Mary RAND,10 FEB 1940,GBR,National Stadium* Tokyo (JPN),14 OCT 1964
6.70,,Tatyana SHCHELKANOVA,18 APR 1937,URS,Moskva (URS),04 JUL 1964
6.53,+1.5,Tatyana SHCHELKANOVA,18 APR 1937,URS,Leipzig (GER),10 JUN 1962
6.48,-1.5,Tatyana SHCHELKANOVA,18 APR 1937,URS,Moskva (URS),16 JUL 1961
6.42,+1.4,Hildrun CLAUS,13 MAY 1939,GDR,Berlin (GDR),23 JUN 1961
6.40,0.0,Hildrun CLAUS,13 MAY 1939,GDR,Erfurt (GER),07 AUG 1960
6.35,,El?bieta KRZESI?SKA,11 NOV 1934,POL,Cricket Ground* Melbourne (AUS),27 NOV 1956
6.35,+1.0,El?bieta KRZESI?SKA,11 NOV 1934,POL,Budapest (HUN),20 AUG 1956
6.31,+0.5,Galina VINOGRADOVA,02 JUN 1932,URS,Tbilisi (URS),18 NOV 1955
6.28,+1.3,Galina VINOGRADOVA,02 JUN 1932,URS,Moskva (URS),11 SEP 1955
6.28,+0.2,Yvette WILLIAMS,25 APR 1929,NZL,Gisborne (NZL),20 FEB 1954
6.25,,Fanny BLANKERS-KOEN,26 APR 1918,NED,Leiden (NED),19 SEP 1943
6.12,,Christel SCHULZ,06 APR 1921,GER,Berlin (GER),30 JUL 1939
5.98,,Kinue HITOMI,1907,JPN,Osaka (JPN),20 MAY 1928
5.575,,Muriel GUNN,27 SEP 1906,GBR,London (GBR),01 AUG 1927
5.50,,Kinue HITOMI,1907,JPN,G?teborg (SWE),28 AUG 1926
5.485,,Muriel GUNN,27 SEP 1906,GBR,London (GBR),02 AUG 1926
5.30,,Marie MEJZL?KOV? II,13 DEC 1903,TCH,Praha (TCH),23 SEP 1923
5.16,,Marie MEJZL?KOV? II,13 DEC 1903,TCH,Praha (TCH),06 AUG 1922
15.74 *(i),NWI,Yulimar ROJAS,21 OCT 1995,VEN,?tark Arena* Beograd (SRB),20 MAR 2022
15.67,+0.7,Yulimar ROJAS,21 OCT 1995,VEN,Olympic Stadium* Tokyo (JPN),01 AUG 2021
15.50,+0.9,Inessa KRAVETS,05 OCT 1966,UKR,Ullevi Stadium* G?teborg (SWE),10 AUG 1995
15.09,+0.5,Anna BIRYUKOVA,27 SEP 1967,RUS,Gottlieb-Daimler Stadion* Stuttgart (GER),21 AUG 1993
14.97,+0.9,Yolanda CHEN,26 JUL 1961,RUS,Moskva (RUS),18 JUN 1993
14.95,-0.2,Inessa KRAVETS,05 OCT 1966,URS,Moskva (URS),10 JUN 1991
14.54,+1.1,Huirong LI,14 APR 1965,CHN,Sapporo (JPN),25 AUG 1990
15.74 *(i),NWI,Yulimar ROJAS,21 OCT 1995,VEN,?tark Arena* Beograd (SRB),20 MAR 2022
15.67,+0.7,Yulimar ROJAS,21 OCT 1995,VEN,Olympic Stadium* Tokyo (JPN),01 AUG 2021
15.50,+0.9,Inessa KRAVETS,05 OCT 1966,UKR,Ullevi Stadium* G?teborg (SWE),10 AUG 1995
15.09,+0.5,Anna BIRYUKOVA,27 SEP 1967,RUS,Gottlieb-Daimler Stadion* Stuttgart (GER),21 AUG 1993
14.97,+0.9,Yolanda CHEN,26 JUL 1961,RUS,Moskva (RUS),18 JUN 1993
14.95,-0.2,Inessa KRAVETS,05 OCT 1966,URS,Moskva (URS),10 JUN 1991
14.54,+1.1,Huirong LI,14 APR 1965,CHN,Sapporo (JPN),25 AUG 1990
22.63,,Natalya LISOVSKAYA,16 JUL 1962,URS,Moskva (URS),07 JUN 1987
22.60,,Natalya LISOVSKAYA,16 JUL 1962,URS,Moskva (URS),07 JUN 1987
22.53,,Natalya LISOVSKAYA,16 JUL 1962,URS,Sochi (URS),27 MAY 1984
22.45,,Ilona SLUPIANEK,24 SEP 1956,GDR,Potsdam (GDR),11 MAY 1980
22.36,,Ilona SLUPIANEK,24 SEP 1956,GDR,Celje (SLO),02 MAY 1980
22.32,,Helena FIBINGEROV?,13 JUL 1949,TCH,Nitra (TCH),20 AUG 1977
21.99,,Helena FIBINGEROV?,13 JUL 1949,TCH,Opava (TCH),26 SEP 1976
21.89,,Ivanka KHRISTOVA,19 NOV 1941,BUL,Belmeken (BUL),04 JUL 1976
21.87,,Ivanka KHRISTOVA,19 NOV 1941,BUL,Belmeken (BUL),03 JUL 1976
21.67,,Marianne ADAM,19 SEP 1951,GDR,Karl Marx Stadt (GDR),30 MAY 1976
21.60,,Marianne ADAM,19 SEP 1951,GDR,Berlin (GDR),06 AUG 1975
21.57,,Helena FIBINGEROV?,13 JUL 1949,TCH,Gottwaldov (TCH),21 SEP 1974
21.45,,Nadezhda CHIZHOVA,29 SEP 1945,URS,Varna (BUL),29 SEP 1973
21.20,,Nadezhda CHIZHOVA,29 SEP 1945,URS,Lvov (URS),28 AUG 1973
21.03,,Nadezhda CHIZHOVA,29 SEP 1945,URS,Olympiastadion* M?nchen (GER),07 SEP 1972
20.63,,Nadezhda CHIZHOVA,29 SEP 1945,URS,Sochi (URS),19 MAY 1972
20.43,,Nadezhda CHIZHOVA,29 SEP 1945,URS,Moskva (URS),29 AUG 1971
20.43,,Nadezhda CHIZHOVA,29 SEP 1945,URS,Athina (GRE),16 SEP 1969
20.10,,Nadezhda CHIZHOVA,29 SEP 1945,URS,Athina (GRE),16 SEP 1969
20.10,,Margitta GUMMEL,29 JUN 1941,GDR,Berlin (GDR),11 SEP 1969
20.09,,Nadezhda CHIZHOVA,29 SEP 1945,URS,Chorz?w (POL),13 JUL 1969
19.72,,Nadezhda CHIZHOVA,29 SEP 1945,URS,Moskva (URS),30 MAY 1969
19.61,,Margitta GUMMEL,29 JUN 1941,GDR,Estadio Ol?mpico* Ciudad de M?xico (MEX),20 OCT 1968
19.07,,Margitta GUMMEL,29 JUN 1941,GDR,Estadio Ol?mpico* Ciudad de M?xico (MEX),20 OCT 1968
18.87,,Margitta GUMMEL,29 JUN 1941,GDR,Frankfurt/Oder (GDR),22 SEP 1968
18.67,,Nadezhda CHIZHOVA,29 SEP 1945,URS,Sochi (URS),28 APR 1968
18.59,,Tamara PRESS,10 MAY 1937,URS,Kassel (GER),19 SEP 1965
18.55,,Tamara PRESS,10 MAY 1937,URS,Beograd (SRB),12 SEP 1962
18.55,,Tamara PRESS,10 MAY 1937,URS,Leipzig (GER),10 JUN 1962
17.78,,Tamara PRESS,10 MAY 1937,URS,Moskva (URS),13 AUG 1960
17.42,,Tamara PRESS,10 MAY 1937,URS,Moskva (URS),16 JUL 1960
17.25,,Tamara PRESS,10 MAY 1937,URS,Nalchik (URS),26 APR 1959
16.76,,Galina ZYBINA,22 JAN 1931,URS,Tashkent (URS),13 OCT 1956
16.67,,Galina ZYBINA,22 JAN 1931,URS,Tbilisi (URS),15 NOV 1955
16.29,,Galina ZYBINA,22 JAN 1931,URS,Leningrad (URS),05 SEP 1955
16.28,,Galina ZYBINA,22 JAN 1931,URS,Kiev (URS),14 SEP 1954
16.20,,Galina ZYBINA,22 JAN 1931,URS,Malm? (SWE),09 OCT 1953
15.42,,Galina ZYBINA,22 JAN 1931,URS,Frunze (URS),01 OCT 1952
15.37,,Galina ZYBINA,22 JAN 1931,URS,Frunze (URS),20 SEP 1952
15.28,,Galina ZYBINA,22 JAN 1931,URS,Olympiastadion* Helsinki (FIN),26 JUL 1952
15.02,,Anna ANDREYEVA,23 JUN 1915,URS,Ploiesti (ROU),09 NOV 1950
14.86,,Klavdiya TOCHONOVA,17 NOV 1921,URS,Tbilisi (URS),30 OCT 1949
14.59,,Tatyana SEVRYUKOVA,30 JUN 1917,URS,Moskva (URS),04 AUG 1948
14.38,,Gisela MAUERMAYER,24 NOV 1913,GER,Warszawa (POL),15 JUL 1934
13.70,,Grete HEUBLEIN,29 JAN 1908,GER,Bielefeld (GER),16 AUG 1931
12.88,,Grete HEUBLEIN,29 JAN 1908,GER,Paris (FRA),28 JUN 1931
12.85,,Grete HEUBLEIN,29 JAN 1908,GER,Frankfurt (GER),21 JUL 1929
11.96,,Grete HEUBLEIN,29 JAN 1908,GER,Berlin (GER),15 JUL 1928
11.52,,Ruth LANGE,1908,GER,Berlin (GER),03 JUN 1928
11.32,,Ruth LANGE,1908,GER,Breslau (GER),06 AUG 1927
10.84,,Ruth LANGE,1908,GER,Praha (TCH),28 MAY 1927
10.15,,Violette GOURAUD-MORRIS,18 APR 1893,FRA,Paris (FRA),14 JUL 1924
76.80,,Gabriele REINSCH,23 SEP 1963,GDR,Neubrandenburg (GDR),09 JUL 1988
74.56,,Zde?ka ?ILHAV?,15 JUN 1954,TCH,Nitra (TCH),26 AUG 1984
73.36,,Irina MESZYNSKI,24 MAR 1962,GDR,Praha (TCH),17 AUG 1984
73.26,,Galina SAVINKOVA,15 JUL 1953,URS,Leselidze (URS),22 MAY 1983
71.80,,Mariya PETKOVA,03 NOV 1950,BUL,Sofia (BUL),13 JUL 1980
71.50,,Evelin JAHL,28 MAR 1956,GDR,Potsdam (GDR),10 MAY 1980
70.72,,Evelin JAHL,28 MAR 1956,GDR,Dresden (GER),12 AUG 1978
70.50,,Faina MELNIK,09 JUN 1945,URS,Sochi (URS),24 APR 1976
70.20,,Faina MELNIK,09 JUN 1945,URS,Z?rich (SUI),20 AUG 1975
69.90,,Faina MELNIK,09 JUN 1945,URS,Praha (TCH),27 MAY 1974
69.48,,Faina MELNIK,09 JUN 1945,URS,Edinburgh (GBR),07 SEP 1973
67.58,,Faina MELNIK,09 JUN 1945,URS,Moskva (URS),10 JUL 1973
67.44,,Faina MELNIK,09 JUN 1945,URS,Riga (LAT),25 MAY 1973
67.32,,Argentina MENIS,19 JUL 1948,ROU,Constanta (ROU),23 SEP 1972
66.76,,Faina MELNIK,09 JUN 1945,URS,Moskva (URS),04 AUG 1972
65.48,,Faina MELNIK,09 JUN 1945,URS,Augsburg (GER),24 JUN 1972
65.42,,Faina MELNIK,09 JUN 1945,URS,Moskva (URS),31 MAY 1972
64.88,,Faina MELNIK,09 JUN 1945,URS,M?nchen (GER),04 SEP 1971
64.22,,Faina MELNIK,09 JUN 1945,URS,Helsinki (FIN),12 AUG 1971
63.96,,Liesel WESTERMANN,02 NOV 1944,FRG,Hamburg (GER),27 SEP 1969
62.70,,Liesel WESTERMANN,02 NOV 1944,FRG,Berlin (GER),18 JUN 1969
62.54,,Liesel WESTERMANN,02 NOV 1944,FRG,Werdohl (FRG),24 JUL 1968
61.64,,Christine SPIELBERG,21 DEC 1941,GDR,Regis Breitingen (GDR),26 MAY 1968
61.26,,Liesel WESTERMANN,02 NOV 1944,FRG,S?o Paulo (BRA),05 NOV 1967
59.70,,Tamara PRESS,10 MAY 1937,URS,Moskva (URS),11 AUG 1965
59.29,,Tamara PRESS,10 MAY 1937,URS,Moskva (URS),18 MAY 1963
58.98,,Tamara PRESS,10 MAY 1937,URS,London (GBR),20 SEP 1961
58.06,,Tamara PRESS,10 MAY 1937,URS,Sofia (BUL),01 SEP 1961
57.43,,Tamara PRESS,10 MAY 1937,URS,Moskva (URS),15 JUL 1961
57.15,,Tamara PRESS,10 MAY 1937,URS,Roma (ITA),12 SEP 1960
57.04,,Nina DUMBADZE,23 MAY 1919,URS,Tbilisi (URS),18 OCT 1952
53.61,,Nina ROMASHKOVA,27 APR 1929,URS,Odessa (URS),09 AUG 1952
53.37,,Nina DUMBADZE,23 MAY 1919,URS,Gori (URS),27 MAY 1951
53.25,,Nina DUMBADZE,23 MAY 1919,URS,Moskva (URS),08 AUG 1948
48.31,,Gisela MAUERMAYER,24 NOV 1913,GER,Berlin (GER),11 JUL 1936
47.12,,Gisela MAUERMAYER,24 NOV 1913,GER,Dresden (GER),25 AUG 1935
46.10,,Gisela MAUERMAYER,24 NOV 1913,GER,Jena (GER),29 JUN 1935
45.53,,Gisela MAUERMAYER,24 NOV 1913,GER,M?nchen (GER),23 JUN 1935
